frame.number,frame.time_relative,ip.src,ip.dst,ip.proto,frame.len,tcp.flags
"1568","332.017101000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1569","332.062493000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1570","333.328716000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1571","333.329589000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1572","333.374937000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1573","334.735146000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1574","334.736119000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1575","334.781134000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1576","336.250586000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1577","336.251496000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1578","336.296768000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1579","337.859972000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1580","337.860819000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1581","337.906154000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1582","339.562987000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1583","339.563940000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1584","339.609300000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1585","341.375582000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1586","341.376482000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1587","341.421792000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1588","343.282066000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1589","343.283037000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1590","343.328115000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1591","345.297708000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1592","345.298674000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1593","345.343689000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1594","347.406924000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1595","347.407801000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1596","347.453145000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1597","349.610099000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1598","349.610996000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1599","349.656217000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1600","351.926392000","192.168.1.3","192.168.2.15","6","383","0x0018"
"1601","351.927397000","192.168.2.15","192.168.1.3","6","201","0x0018"
"1602","351.972556000","192.168.1.3","192.168.2.15","6","54","0x0010"
"1603","354.332793000","192.168.1.3","192.168.2.15","6","383","0x0018"
